0.748732	0.232076	0.124258	0.217829
0.641612	0.253621	0.122431	0.297529
0.556508	0.253436	0.0935171	0.364629
0.521052	0.255919	0.0706103	0.414463
0.5045	0.260172	0.0503137	0.473994
0.510521	0.278874	0.0413761	0.513555
0.512335	0.302723	0.0400522	0.518372
0.5117	0.315844	0.0344312	0.51948
0.527553	0.349853	0.0254921	0.536128
0.527151	0.377588	0.0268335	0.533611
0.52863	0.389715	0.0222943	0.533193
0.532667	0.410891	0.0241858	0.543575
0.534566	0.431476	0.021317	0.538463
0.539306	0.447318	0.0187332	0.543858
0.547231	0.461907	0.0225709	0.549546
0.552212	0.465949	0.0172199	0.553158
